Species;population;N.ind;N.plots
Erythroxylum umbu;550107,216168258;3;2
Ouratea aquatica;550091,41525056;1;1
Pachira humilis;548480,62350403;1;1
Palicourea grandifolia;548355,223741074;2;2
Byrsonima verbascifolia;547074,433434358;2;1
Cybistax antisyphilitica;547074,433434358;2;1
Humiriastrum diguense;543454,21057491;1;1
Nectandra fragrans;543454,21057491;1;1
Zanthoxylum formiciferum;543454,21057491;1;1
Endlicheria lorastemon;542936,07310678;4;3
Annona prevostiae;539978,517356938;10;8
Macrolobium urupaense;539307,605387734;3;2
Humiriastrum dentatum;539199,189398534;2;1
Inga ornata;538617,309707746;2;2
Ficus brevibracteata;537693,995251022;6;4
Ouratea flexuosa;537653,549138144;1;1
Richeria dressleri;535046,76374897;4;2
Annona poeppigii;532809,125682477;1;1
Pouteria subrotata;532809,125682477;1;1
Simira tinctoria;532130,430089728;1;1
Molongum laxum;528287,187226384;2;1
Nectandra parviflora;526056,07635674;3;3
Persea pseudofasciculata;522942,766131757;8;3
Terminalia lucida;520945,453718328;2;2
Stylogyne atra;520702,251611215;2;1
Pleurothyrium glabrifolium;520498,891122323;17;3
Ocotea diffusa;518982,798481361;2;2
Psychotria subtriflora;516129,968969937;1;1
Ronabea latifolia;516129,968969937;1;1
Ecclinusa parviflora;513496,706961109;1;1
Ficus velutina;513496,706961109;1;1
Machaerium latialatum;513496,706961109;1;1
Alexa canaracunensis;513339,468972748;2;1
Guatteria sellowiana;511040,544605563;4;1
Jacaranda brasiliana;511040,544605563;4;1
Machaerium opacum;511040,544605563;4;1
Cymbopetalum brasiliense;510913,080294617;45;7
Ocotea macrophylla;510740,027348035;4;1
Calyptranthes plicata;510164,234827319;6;2
Bactris riparia;508869,746022242;2;1
Aniba bracteata;507753,197737326;1;1
Elaeagia utilis;507753,197737326;1;1
Nectandra reflexa;507753,197737326;1;1
Cupania rufescens;506075,2048777;2;1
Zapoteca amazonica;505695,763867984;2;2
Dicymbe stipitata;504806,971014743;1;1
Talisia japurensis;503181,887939617;1;1
Vitex panshiniana;503058,835779557;2;2
Miconia bullifera;502438,170821984;4;1
Rhodostemonodaphne saulensis;497234,558488807;2;1
Duguetia arenicola;497177,440261324;2;2
Hirtella macrosepala;496382,572250527;2;2
Isertia spiciformis;495397,24160163;4;4
Aiphanes horrida;492998,144025446;1;1
Podocarpus guatemalensis;492435,593149228;8;1
Miconia emendata;491164,039310934;3;2
Herrania nitida;489843,383781587;2;2
Browneopsis peruviana;489508,921026348;5;1
Sohnreyia terminalioides;487958,819956056;2;2
Neea virens;487244,417847045;1;1
Ficus davidsoniae;486194,494793456;1;1
Piper fresnoense;486194,494793456;1;1
Trichostigma octandrum;486194,494793456;1;1
Myrsine laetevirens;485074,983333258;1;1
Erythrina mitis;482951,094709244;2;2
Bellucia aequiloba;482249,199668978;1;1
Anacardium amapaense;482037,865554606;2;1
Licaria aureosericea;480965,000740402;4;4
Calliandra hymenaeoides;480914,932125798;9;2
Rauvolfia macrantha;479052,034587925;3;3
Allantoma pauciramosa;478561,807092701;1;1
Iryanthera dialyandra;478561,807092701;1;1
Ocotea lenitae;477702,804740972;2;1
Eugenia armeniaca;477386,969583338;1;1
Licaria rufotomentosa;476140,331720862;5;4
Sterculia stipulifera;475729,965341751;1;1
Nectandra egensis;474589,892186684;1;1
Terminalia pallidovirens;474296,584494375;2;2
Coussarea hydrangeifolia;473374,7094481;3;3
Inga retinocarpa;473278,73790449;3;3
Beilschmiedia costaricensis;471773,979463846;1;1
Hirtella aequatoriensis;471773,979463846;1;1
Vismia rusbyi;471279,778857085;2;1
Cremastosperma longicuspe;471240,973114547;1;1
Rudgea obesiflora;471240,973114547;1;1
Caryocar brasiliense;470717,992927961;1;1
Schefflera distractiflora;470717,992927961;1;1
Cybianthus spichigeri;464402,376143138;1;1
Endlicheria gracilis;464255,54753179;3;3
Remijia macrocnemia;464243,45931006;1;1
Eugenia multirimosa;463521,423569019;7;3
Coussarea amplifolia;454594,585694821;2;2
Inga ricardorum;453912,664498997;1;1
Sloanea davidsei;452375,612721588;1;1
Couepia glabra;451868,339644306;4;3
Byrsonima krukoffii;450976,899771972;1;1
Handroanthus subtilis;449219,69191613;8;5
Ocotea meziana;448732,166258087;2;1
Luehea seemannii;448092,349093902;1;1
Tetrameranthus globulifer;448068,547748995;4;3
Heisteria concinna;447397,34635172;3;1
Ormosia schunkei;447316,09773157;1;1
Terminalia yapacana;447316,09773157;1;1
Miconia woytkowskii;445621,678180447;2;1
Nectandra maynensis;437362,701932679;2;2
Hirtella tenuifolia;436672,402166852;1;1
Vismia glabra;436584,992250771;1;1
Lafoensia acuminata;433819,676663382;3;1
Rauvolfia andina;433809,001514164;3;3
Ocotea complicata;433147,497881238;1;1
Moquilea tambopatensis;433068,034635597;2;1
Salix martiana;431448,533445553;1;1
Macrosamanea amplissima;427174,683162172;1;1
Miconia eriodonta;427174,041152184;3;3
Neea mapirensis;426559,84845759;3;1
Ficus pulchella;424321,850031089;7;3
Guatteria flexilis;422819,359320734;2;1
Ruagea insignis;420690,500756443;5;4
Pouteria sclerocarpa;419271,363223082;2;2
Faramea subsessilis;419214,571594781;3;1
Albizia carbonaria;418259,797125765;1;1
Steinbachiella leptoclada;418259,797125765;1;1
Tovomita fructipendula;416159,509556861;3;1
Inga calantha;415501,44154362;2;2
Attalea macrolepis;414649,582241013;1;1
Naucleopsis naga;412450,883935922;2;1
Schizocalyx obovatus;412094,463456711;2;2
Euplassa occidentalis;411880,102849429;4;3
Catostemma hirsutulum;411762,846888647;1;1
Matisia amplifolia;411762,846888647;1;1
Ocotea debilis;411762,846888647;1;1
Tetrameranthus pachycarpus;409382,160947974;4;1
Hymenolobium grazielanum;408282,959006803;1;1
Macrolobium canaliculatum;408282,959006803;1;1
Erythrina velutina;408016,58193862;1;1
Ocotea oppositifolia;405939,871135683;1;1
Sloanea caribaea;405939,871135683;1;1
Eriotheca loretensis;405853,301849977;1;1
Coccoloba steinbachii;404994,982826943;1;1
Sarcaulus inflexus;404994,982826943;1;1
Laetia coriacea;404610,897920139;1;1
Peltogyne paradoxa;404071,233804166;2;2
Licania trigonioides;403538,025723739;1;1
Allophylus petiolulatus;401675,838186709;1;1
Hevea microphylla;399920,196839463;2;1
Duroia martiniana;397582,6897934;1;1
Faramea verticillata;394472,640369579;1;1
Nectandra bicolor;394472,640369579;1;1
Ouratea iquitosensis;394074,418048349;2;2
Inga tocacheana;393378,345529481;3;3
Ouratea aromatica;392813,034598531;3;2
Pouteria capacifolia;391607,136821078;4;1
Licaria debilis;390597,75728943;2;2
Staminodianthus racemosus;389897,028969243;6;5
Coccoloba microstachya;387687,4549937;2;2
Vochysia stafleui;387179,20063817;1;1
Eugenia latifolia;384552,736373737;5;4
Rosenbergiodendron longiflorum;383223,373140801;2;2
Eriotheca crassa;381173,868435376;14;2
Henriettea multiflora;380538,029960264;1;1
Licaria deltoidea;380538,029960264;1;1
Ouratea kananariensis;379058,575761969;2;1
Prockia crucis;377457,100581519;2;2
Cordia gracilipes;376243,908249089;2;1
Cupania paniculata;374900,392599134;2;1
Phanera guianensis;372990,908279692;3;2
Coussarea bernardii;370145,298367964;3;2
Duguetia tessmannii;369713,769152868;1;1
Ocotea amplissima;369713,769152868;1;1
Planchonella chartacea;369598,332218374;2;1
Peltogyne lecointei;369529,943291631;2;2
Conchocarpus toxicarius;369375,801579262;2;1
Styloceras brokawii;368572,011904461;2;2
Zygia trunciflora;368096,138856498;10;1
Eugenia tetrasticha;366752,219693756;2;2
Inga hayesii;365792,716020268;1;1
Monteverdia meguillensis;365792,716020268;1;1
Monteverdia schumanniana;365792,716020268;1;1
Pouteria sapota;365672,478243763;2;1
Bellucia klugii;365158,937874922;1;1
Calliandra purpurea;364488,759945189;3;3
Banara tomentosa;363124,180165977;5;1
Sebastiania brasiliensis;363124,180165977;5;1
Mezilaurus introrsa;362473,613856788;1;1
Ochthocosmus berryi;362473,613856788;1;1
Stryphnodendron polyphyllum;362473,613856788;1;1
Erythroxylum vasquezii;361111,293291979;1;1
Ficus trapezicola;361009,272522741;1;1
Ruizterania wittrockii;360817,449099227;1;1
Cheiloclinium belizense;360480,294901778;1;1
Diospyros inconstans;359482,60105112;1;1
Cecropia ulei;358872,867733173;5;4
Acmanthera latifolia;358375,892303319;2;2
Croton hostmannii;355726,263284709;1;1
Miconia rimachii;355567,686712848;1;1
Mouriri longifolia;355391,565573823;1;1
Miconia spennerostachya;355049,163272993;1;1
Cybianthus vasquezii;353371,788792963;1;1
Matisia lecythicarpa;353230,345630961;1;1
Protium minutiflorum;353096,23084352;1;1
Siparuna thecaphora;352539,00976536;2;2
Seguieria americana;351131,703867328;1;1
Eugenia atroracemosa;350792,177592015;1;1
Cordia spinescens;350353,642670416;1;1
Agonandra excelsa;348825,506031439;3;2
Palicourea stenostachya;348656,782374427;1;1
Neoptychocarpus apodanthus;348626,398852386;2;2
Solanum circinatum;347476,959423323;1;1
Schinopsis brasiliensis;346678,953267116;3;2
Pogonopus tubulosus;346655,960723365;1;1
Ternstroemia asymmetrica;346655,960723365;1;1
Tabernaemontana lorifera;346011,250805856;1;1
Colubrina spinosa;345689,679318319;2;2
Guatteria pannosa;345523,307842717;1;1
Licaria excelsa;345416,309048091;1;1
Guatteria odorata;345023,559994197;1;1
Euterpe edulis;344787,680925207;1;1
Condaminea corymbosa;344415,773854803;1;1
Marlierea macrophylla;344070,034330468;2;1
Inga longipes;343664,873684531;1;1
Eugenia hiemalis;341863,176797143;1;1
Siparuna aspera;341666,007127469;1;1
Laetia americana;340513,870872826;2;1
Picramnia ciliata;340173,629443752;1;1
Annona centrantha;339351,003932198;2;2
Monteverdia ilicifolia;338712,713039378;3;1
Citronella melliodora;337363,166470736;1;1
Miconia caquetana;337363,166470736;1;1
Neosprucea rimachii;337363,166470736;1;1
Solanum kioniotrichum;337363,166470736;1;1
Marila grandiflora;337330,630808586;5;2
Guatteria pittieri;335872,622477554;1;1
Perebea humilis;335510,007058235;1;1
Virola urbaniana;334962,309325521;6;2
Allophylus pauciflorus;334698,219187642;1;1
Palicourea manausensis;333164,338258063;1;1
Tetrameranthus macrocarpus;333164,338258063;1;1
Alchornea grandis;330980,713618218;2;2
Annona asplundiana;330555,760431942;1;1
Tovomita stergiosii;330555,760431942;1;1
Froesia crassiflora;330399,39728775;1;1
Eschweilera praeclara;329658,605803174;2;1
Campomanesia speciosa;329361,773312314;1;1
Cybianthus gardneri;329175,504861091;2;1
Hevea camargoana;329012,660436893;2;1
Cybianthus surinamensis;328372,427693403;2;1
Duguetia pauciflora;328372,427693403;2;1
Mollinedia tomentosa;327631,704071007;13;3
Pseudoxandra xylopiifolia;327158,419503566;1;1
Abarema macradenia;325084,433760741;1;1
Browneopsis disepala;323875,10546287;1;1
Carapichea adinantha;323875,10546287;1;1
Salacia solimoesensis;323875,10546287;1;1
Solanum occultum;323875,10546287;1;1
Tetrameranthus umbellatus;323875,10546287;1;1
Hirtella silicea;323732,883391546;2;1
Burdachia duckei;323631,443006783;2;1
Rourea camptoneura;323077,904562397;1;1
Castilla elastica;322013,055911196;2;2
Inga megaphylla;321056,804827942;1;1
Eugenia essequiboensis;319360,40122517;2;1
Inga interrupta;318164,37367827;1;1
Mollinedia liesneri;318164,37367827;1;1
Cryptocarya guianensis;318118,463959193;1;1
Nectandra maguireana;317990,710124408;2;1
Clathrotropis paradoxa;317022,391226458;2;1
Eugenia yasuniana;316362,799399252;3;3
Macbrideina peruviana;314977,788480422;1;1
Hirtella araguariensis;314374,422513541;3;3
Virola bicuhyba;313629,422764471;1;1
Sapium argutum;312981,619418102;1;1
Mayna odorata;311033,01509789;1;1
Swartzia pittieri;311033,01509789;1;1
Eugenia wullschlaegeliana;310537,503070085;2;2
Pachira obovata;310479,816086458;1;1
Miconia impetiolaris;310357,819904626;1;1
Pleurothyrium brochidodromum;310357,819904626;1;1
Zygia collina;310357,819904626;1;1
Miconia pterocaulon;309910,802574382;2;2
Guarea fistulosa;309011,422355551;5;3
Clusia gaudichaudii;308659,31580794;1;1
Ecclinusa orinocoensis;308659,31580794;1;1
Eugenia producta;308598,850915032;1;1
Qualea impexa;308598,850915032;1;1
Douradoa consimilis;307456,502647119;2;2
Elizabetha bicolor;307294,088022916;2;2
Eugenia galalonensis;304804,700015188;2;2
Ormosia panamensis;303004,055703619;2;1
Urera capitata;303004,055703619;2;1
Luetzelburgia praecox;300268,387528398;7;1
Chrysophyllum parvulum;298407,350633742;1;1
Macrolobium prancei;293132,322536412;2;2
Senefeldera triandra;292585,625657174;2;1
Eumachia podocephala;291831,790610068;3;2
Allophylus mollis;291319,064936437;2;2
Erythroxylum subrotundum;290499,344132782;4;1
Ruprechtia apetala;290499,344132782;4;1
Terminalia triflora;290499,344132782;4;1
Casearia macrocarpa;288634,977149706;2;1
Mabea uleana;288222,592184035;2;2
Swartzia pachyphylla;288221,713698647;2;2
Miconia zubenetana;286001,040295455;6;2
Coussarea hallei;285779,098478999;4;1
Hydrangea preslii;284373,23230506;2;1
Alibertia latifolia;284068,318249898;2;2
Ficus enormis;283849,822208474;5;1
Ilex amplifolia;283108,194189843;1;1
Coussarea ecuadorensis;276833,113503346;4;1
Myrcia subobliqua;275254,436209785;1;1
Malmea manausensis;275035,870417861;2;2
Byrsonima laxiflora;273923,326207271;2;2
Henriquezia verticillata;273586,780427914;2;2
Xantolis burmanica;271536,80517563;1;1
Guettarda odorata;270848,923782934;1;1
Pityrocarpa leucoxylon;270848,923782934;1;1
Pseudanamomis umbellulifera;270848,923782934;1;1
Rourea frutescens;266783,187324613;1;1
Miconia subspicata;265388,007505458;2;1
Miconia piperifolia;263362,310963648;2;1
Chione venosa;261052,962516673;2;2
Phanera splendens;260896,997718195;1;1
Persea jariensis;257292,270543121;2;2
Williamodendron spectabile;256035,154749522;2;2
Protium peruvianum;255939,936580789;2;2
Aegiphila verticillata;255520,272302781;2;1
Allophylus edulis;255520,272302781;2;1
Leptolobium dasycarpum;255520,272302781;2;1
Eugenia mimus;251764,517658752;1;1
Licaria puchury-major;251764,517658752;1;1
Myrcia laruotteana;251764,517658752;1;1
Lonchocarpus macrophyllus;251665,796310713;1;1
Helicteres brevispira;251569,159058661;1;1
Guettarda aromatica;251336,147407636;1;1
Vitex excelsa;251336,147407636;1;1
Clavija procera;247229,820674237;3;3
Miconia oraria;247036,400080657;1;1
Cleidion praealtum;246604,166710741;1;1
Zygia macbridei;246604,166710741;1;1
Sterculia aerisperma;246217,796574614;4;1
Cryptocarya aschersoniana;245422,039536713;45;2
Palicourea triphylla;245061,936079426;2;1
Eugenia limbosa;243306,743870456;1;1
Ocotea percoriacea;241692,73426146;2;1
Solanum rugosum;240858,923774444;1;1
Agouticarpa velutina;238851,402370486;1;1
Nectandra matthewsii;238851,402370486;1;1
Ocotea ovalifolia;238851,402370486;1;1
Pilocarpus racemosus;237989,40467876;2;1
Nectandra laurel;236569,301550791;2;1
Ocotea ligulata;235992,713341694;3;2
Syagrus vagans;235388,681786779;1;1
Ixora pubescens;233646,711634712;2;2
Zanthoxylum panamense;232831,188582972;2;2
Hirtella latifolia;229915,039752509;8;3
Eugenia chartacea;229722,487065387;3;3
Byrsonima rodriguesii;229226,626202185;3;3
Annona williamsii;229086,525986022;1;1
Citharexylum reticulatum;223905,494914716;2;1
Bunchosia hookeriana;223226,612180358;1;1
Marlierea cuprea;221822,244659478;1;1
Myrcia mollis;218835,062172507;1;1
Cestrum fulvescens;216534,017317798;1;1
Erythroxylum ligustrinum;215544,383892291;2;2
Solanum leucocarpon;215150,361082316;1;1
Tachigali loretensis;213526,627952169;1;1
Annona paludosa;213458,235486873;1;1
Sapium macrocarpum;208620,294911409;1;1
Hirtella tentaculata;208413,776133314;1;1
Scyphonychium multiflorum;207214,807468391;2;2
Guatteria scalarinervia;206225,441967961;1;1
Inga porcata;206225,441967961;1;1
Miconia sellowiana;206129,948091247;1;1
Schoepfia tepuiensis;206129,948091247;1;1
Erythroxylum divaricatum;205135,273470761;1;1
Eugenia quadrijuga;202640,504473433;3;2
Byrsonima cowanii;202184,325392109;1;1
Senna leandrii;202184,325392109;1;1
Randia ciliolata;201429,281200725;1;1
Rudgea cornifolia;201073,982620494;1;1
Hirtella margae;199613,340460791;4;2
Aiouea opaca;199368,433232284;2;1
Mahurea palustris;198865,289894018;4;2
Alibertia duckeana;196781,255080473;1;1
Inga vulpina;196245,26925385;1;1
Syzygium dyerianum;194853,079138605;1;1
Hirtella hebeclada;193146,292939821;1;1
Eugenia spruceana;192948,977113876;1;1
Licaria camara;192948,977113876;1;1
Inga samanensis;192348,183414199;2;1
Myrcia huallagae;192093,235426247;3;1
Klarobelia cauliflora;189529,287880985;1;1
Conceveiba hostmannii;188324,415223298;1;1
Alchornea scandens;187848,976080388;1;1
Ryania spruceana;186342,518476466;1;1
Amaioua contracta;184799,166109187;1;1
Maprounea brasiliensis;184799,166109187;1;1
Xylopia parvifolia;184799,166109187;1;1
Ocotea nectandrifolia;184567,314813603;1;1
Moquilea guianensis;184383,06757988;5;1
Ficus mutisii;183845,111617247;2;1
Caryodaphnopsis parviflora;182880,317518785;1;1
Cordia eriostigma;182836,239121881;1;1
Ficus caldasiana;182836,239121881;1;1
Varronia spinescens;182836,239121881;1;1
Graffenrieda colombiana;181815,779358167;2;1
Luehea alternifolia;179235,739044477;1;1
Heisteria huberiana;178855,515490786;2;1
Faramea spathacea;178584,485746527;1;1
Myrsine guianensis;177310,897693526;3;2
Palicourea roseocremea;177176,598217699;1;1
Cybianthus subspicatus;177153,929854723;1;1
Licania hoehnei;177153,929854723;1;1
Miconia ciliata;177153,929854723;1;1
Calyptranthes lepida;173580,845668292;1;1
Cybianthus microbotrys;173580,845668292;1;1
Licaria subbullata;173580,845668292;1;1
Ocotea discrepens;173580,845668292;1;1
Himatanthus fallax;172799,734560102;2;1
Sterculia pendula;171472,468997663;1;1
Persea haenkeana;170781,899884722;1;1
Eugenia aurata;170309,893325084;3;1
Roupala thomesiana;170216,308365847;43;3
Faramea stenopetala;167636,587098019;1;1
Palicourea mansoana;166693,222219182;1;1
Muellera campestris;164587,752430545;1;1
Machaerium brasiliense;163058,245956703;1;1
Calycorectes guyanensis;162825,722905603;1;1
Swartzia aptera;162825,722905603;1;1
Syzygium zeylanicum;162561,482813189;1;1
Hortia excelsa;161879,385406773;1;1
Vismia ramuliflora;161866,441695773;1;1
Guatteria campestris;161491,992563594;1;1
Dimorphandra caudata;160795,693701127;2;1
Lacunaria sampaioi;160455,815406401;20;6
Pouteria tarumanensis;159892,185770933;2;2
Miconia dodecandra;157728,540850753;2;2
Ficus broadwayi;157677,340976159;2;2
Vochysia sabatieri;156998,79387249;2;1
Licania piresii;155897,873191328;2;2
Andira vermifuga;153337,461351141;3;1
Siparuna macrotepala;152081,019504874;3;2
Myrcia speciosa;151696,268096121;1;1
Sterculia guianensis;151696,268096121;1;1
Swartzia eriocarpa;151696,268096121;1;1
Casearia oblongifolia;151346,091465824;1;1
Pouteria rhynchocarpa;150978,940806217;1;1
Trichilia silvatica;150920,435257061;1;1
Neea longipedunculata;150869,029085398;1;1
Qualea amoena;150869,029085398;1;1
Piper bellidifolium;150375,200904608;1;1
Vochysia laurifolia;150259,403789421;1;1
Ouratea chrysopetala;149238,840662032;1;1
Machaerium subrhombiforme;149132,448783907;1;1
Quararibea bilobata;146686,828673752;32;1
Caraipa racemosa;146318,141944008;3;2
Hirtella conduplicata;144810,155686423;2;2
Solanum lepidotum;144606,558887794;1;1
Acioa guianensis;143104,865875643;1;1
Cybianthus longifolius;142913,092712765;1;1
Rudgea panurensis;142913,092712765;1;1
Solanum sessile;139994,509193562;1;1
Senna trolliiflora;139493,488832826;1;1
Trichilia obovata;139493,488832826;1;1
Tocoyena pittieri;138416,556751673;2;1
Cordia ecalyculata;138381,465408808;2;2
Casimirella rupestris;138294,545522781;2;1
Lonchocarpus trifolius;137049,086247861;1;1
Licaria hirsuta;136033,940440573;1;1
Qualea moriboomii;135426,442689319;1;1
Clusia platystigma;134916,549538235;1;1
Ouratea cerebroidea;134916,549538235;1;1
Miconia trianae;131576,28379561;1;1
Ocotea chrysophylla;130343,444232439;1;1
