species;population;N.ind;N.plots
Dendropanax_arboreus;97910226,7643026;201;73
Inga_gracilifolia;97708574,3011886;210;121
Sterculia_apetala;97403758,3974621;202;90
Eperua_jenmanii;97383422,2862015;161;5
Conceveiba_rhytidocarpa;96971825,810963;167;62
Guatteria_procera;96852673,3418497;100;34
Matayba_opaca;96622611,4885174;553;32
Amphirrhox_longifolia;96532227,349279;166;69
Acioa_longipendula;96212529,9440545;258;112
Pouteria_krukovii;95969784,7721318;217;84
Calyptranthes_crebra;95946336,0465573;130;28
Lecythis_poiteaui;95911086,8146346;354;110
Vitex_triflora;95899046,4549569;151;98
Protium_grandifolium;95829606,6800635;195;67
Pouteria_oppositifolia;95676113,2439418;237;76
Hieronyma_oblonga;95657357,7056652;245;64
Guarea_carinata;95064420,302295;171;77
Grias_neuberthii;95055110,4345145;322;39
Brownea_coccinea;94755551,2498019;124;25
Swartzia_laevicarpa;94713935,8539526;257;55
Pouteria_durlandii;94552930,3291499;189;99
Simaba_guianensis;94523636,526803;137;51
Pouteria_decorticans;93983045,7080657;274;68
Lindackeria_paludosa;93842389,0074899;200;63
Pradosia_surinamensis;93705242,3941119;94;8
Abarema_laeta;93679084,6473743;235;74
Jacaratia_digitata;93010590,7420982;262;77
Cupania_oblongifolia;92404740,6040701;48;2
Eriotheca_globosa;92401719,346498;281;120
Duguetia_marcgraviana;92230335,4940689;186;28
Lecythis_pisonis;92192554,0532415;185;96
Crudia_amazonica;91984702,3444199;148;26
Pouteria_sagotiana;91964142,915604;126;32
Iryanthera_crassifolia;91914982,2582612;128;38
Parkia_pendula;91710019,4508379;167;125
Couratari_macrosperma;91616121,3964011;95;37
Virola_flexuosa;91189885,5550817;207;92
Ruizodendron_ovale;91007240,1235449;333;77
Quiina_paraensis;91003265,0379184;63;25
Eschweilera_alata;90827737,8563856;241;26
Eschweilera_amazoniciformis;90774443,1966464;211;34
Inga_laurina;90622847,2271202;248;64
Micropholis_acutangula;90471287,8000049;234;70
Mouriri_acutiflora;90470869,1421851;289;34
Ocotea_cernua;90329235,6834796;190;88
Naucleopsis_krukovii;90304602,4029372;265;85
Cedrela_odorata;90126221,9285844;155;96
Erisma_calcaratum;90033046,7986247;106;16
Sacoglottis_ceratocarpa;89988068,5629302;128;30
Guatteria_discolor;89850381,2190716;187;50
Micropholis_casiquiarensis;89815486,0703708;132;50
Trigynaea_duckei;89782726,1086728;191;35
Terminalia_viridiflora;89270447,5460897;153;58
Ampelocera_ruizii;89157064,525239;127;39
Eperua_rubiginosa;89042463,2508973;588;10
Brownea_grandiceps;89002854,1319995;329;51
Ambelania_acida;88836206,2940961;287;152
Inga_cinnamomea;88673720,8113291;178;61
Ocotea_corymbosa;88490366,2912087;46;2
Trichilia_rubra;88453050,4918076;193;80
Miconia_poeppigii;88328991,9830512;207;34
Swartzia_bannia;88234327,043289;570;21
Browneopsis_ucayalina;87763259,9395648;186;23
Terminalia_parvifolia;87729501,4741901;143;101
Trichilia_schomburgkii;87321952,1244194;212;81
Annona_exsucca;87228243,156906;136;54
Trichilia_lecointei;87215216,6870607;144;28
Micropholis_mensalis;87099126,2336414;137;39
Astrocaryum_gynacanthum;86828424,2205363;461;12
Virola_mollissima;86355957,0748679;178;93
Pouteria_petiolata;86252141,8058647;173;70
Trichilia_poeppigii;86242462,3303732;269;68
Zollernia_paraensis;86203278,0288955;85;30
Ferdinandusa_rudgeoides;86191223,5743966;221;17
Swartzia_ingifolia;86047770,7423771;124;63
Handroanthus_impetiginosus;86037469,6744359;151;54
Crudia_glaberrima;85975527,2417973;217;41
Pachira_nitida;85823353,0170549;98;10
Bixa_arborea;85820601,9337628;125;38
Pouteria_vernicosa;85780502,6444725;196;97
Myrcia_fallax;85682595,938016;143;89
Mouriri_angulicosta;85378538,4857996;182;36
Inga_umbellifera;85335744,5967452;221;122
Guatteria_scytophylla;85267786,3373246;209;58
Lacmellea_aculeata;85168909,8057301;364;124
Pouteria_laevigata;84751821,7721579;193;63
Connarus_perrottetii;84733002,8263987;120;43
Naucleopsis_glabra;84655551,3492008;144;55
Guarea_pubescens;84452891,8236102;211;76
Pera_bicolor;84292724,947993;208;66
Diplotropis_martiusii;83880781,7512142;161;38
Inga_brachystachys;83767211,9154798;161;78
Caraipa_tereticaulis;83622220,4541251;127;9
Astrocaryum_chonta;83198407,4879291;333;24
Aspidosperma_discolor;83082438,1730732;147;47
Protium_nitidifolium;83069517,781082;160;76
Terminalia_macrophylla;82969219,7803347;100;43
Simira_rubescens;82927198,8156475;104;43
Sloanea_tuerckheimii;82918083,4804763;77;33
Talisia_squarrosa;82843193,0534672;438;31
Maburea_trinervis;82736682,0761593;465;7
Vantanea_guianensis;82453967,991988;210;97
Aniba_canelilla;82127265,500087;169;90
Hirtella_gracilipes;82078446,7332887;176;12
Xylopia_calophylla;81990304,1112755;166;31
Dodecastigma_integrifolium;81884382,348774;145;15
Xylopia_polyantha;81860078,3469931;97;37
Pouteria_gomphiifolia;81803884,165327;147;19
Ocotea_glomerata;81794986,8323002;187;58
Tovomita_schomburgkii;81639191,6684888;231;55
Siphoneugena_occidentalis;81507181,7763818;222;3
Bribria_apiculata;81346299,6795042;439;18
Mabea_angularis;81166790,0359362;190;50
Lindackeria_latifolia;81022445,3840094;118;45
Rhodothyrsus_macrophyllus;80946537,0195499;140;38
Protium_puncticulatum;80905377,1907234;181;32
Sloanea_durissima;80798719,800756;139;58
Eugenia_florida;80717750,5890817;166;83
Sloanea_laurifolia;80499547,1868929;129;68
Pouteria_virescens;80454029,9108801;124;57
Couratari_multiflora;80190627,5964034;253;86
Cynometra_longicuspis;79672126,3186941;122;27
Cecropia_obtusa;79664262,6153084;360;91
Vochysia_ferruginea;79649832,459871;196;28
Lecythis_holcogyne;79575875,8235061;255;98
Sterculia_frondosa;79550956,8947264;170;86
Coccoloba_mollis;79488855,5250434;153;64
Samanea_saman;79367391,8565253;24;8
Neoraputia_paraensis;79160353,7732398;107;6
Couepia_bracteosa;79102200,4305099;190;93
Ruizterania_albiflora;79055138,5950863;350;116
Inga_pezizifera;78952406,8809461;277;70
Tachigali_setifera;78940976,2846648;79;32
Chrysophyllum_amazonicum;78678355,1477528;119;53
Guarea_pterorhachis;78638097,6624967;251;57
Licaria_chrysophylla;78377732,1532116;160;78
Myrocarpus_frondosus;78312751,3150038;74;12
Tovomita_choisyana;78210457,8334557;109;39
Pouteria_ambelaniifolia;78077539,3351844;199;80
Hymenaea_oblongifolia;77873805,8547439;204;95
Inga_ingoides;77726163,387984;140;40
Theobroma_obovatum;77441224,1749683;120;46
Galipea_trifoliata;77329416,5812057;161;34
Sterculia_apeibophylla;77245476,0676703;179;68
Eschweilera_gigantea;77129281,9616013;144;43
Simaba_orinocensis;76924827,0496256;143;40
Eschweilera_truncata;76856433,267978;125;19
Cordia_ucayaliensis;76764859,9392574;181;79
Dacryodes_chimantensis;76693763,6863621;112;39
Swartzia_cuspidata;76482504,4866311;143;47
Diospyros_artanthifolia;76395576,9855879;163;70
Ruptiliocarpon_caracolito;76382048,5704628;104;14
Virola_theiodora;76084692,1081928;60;20
Couma_catingae;76045363,547505;64;14
Micropholis_resinifera;75876702,5290282;192;45
Protium_ferrugineum;75816282,5805503;94;46
Symmeria_paniculata;75654964,6873157;176;25
Inga_punctata;75586065,1311439;257;86
Xylopia_spruceana;75534061,5298477;106;18
Clarisia_ilicifolia;75497199,2850382;73;40
Poecilanthe_parviflora;75393047,2175267;23;8
Calatola_costaricensis;75378087,5750931;286;42
Sextonia_rubra;75357172,8517153;254;127
Miconia_nervosa;75156527,7838408;39;2
Unonopsis_glaucopetala;74834427,5693095;306;51
Zanthoxylum_acuminatum;74137457,6438331;89;23
Theobroma_sylvestre;73856326,7420551;192;64
Lueheopsis_hoehnei;73833029,2260221;233;2
Duguetia_quitarensis;73553488,2557978;181;63
Scleronema_praecox;73438227,8559733;93;22
Trichilia_elegans;73394663,1660444;155;34
Dacryodes_nitens;73351226,922942;197;75
Licania_leptostachya;73248003,0311264;453;15
Leptobalanus_latus;73165380,8720585;145;46
Pseudomalmea_diclina;73145056,1160427;264;58
Stryphnodendron_polystachyum;72937758,6218013;137;89
Inga_ruiziana;72493575,8590972;223;87
Tachigali_formicarum;72261965,9909012;141;37
Discocarpus_spruceanus;72222914,3604305;60;10
Heisteria_ovata;72121003,6881345;134;50
Tachigali_bracteosa;72081797,1432723;201;38
Pouteria_peruviensis;72047918,7219391;172;51
Licania_elliptica;71902843,531712;120;16
Licania_blackii;71790950,4878062;113;34
Compsoneura_capitellata;71691424,2037272;147;53
Macrolobium_suaveolens;71690732,7203193;135;38
Cecropia_concolor;71495228,1113278;108;36
Dacryodes_peruviana;71386503,6738595;153;51
Brosimum_potabile;70843950,9315925;106;68
Rhigospira_quadrangularis;70686059,1249693;97;32
Pleuranthodendron_lindenii;70664880,239144;109;37
Eugenia_cupulata;70663468,3389058;115;68
Quiina_florida;70612577,6772339;146;77
Macrolobium_multijugum;70558076,7537597;95;25
Moquilea_brittoniana;70525519,0231883;200;71
Parkia_panurensis;70474619,957674;125;55
Lacunaria_jenmanii;70275670,9947886;140;102
Peltogyne_excelsa;70087645,9529314;135;36
Warszewiczia_schwackei;69873421,9081739;166;53
Aspidosperma_album;69766101,9741314;171;62
Pouteria_ramiflora;69673737,5683086;95;18
Zygia_ramiflora;69496439,7758565;137;49
Dicymbe_altsonii;69247476,7840739;276;7
Tabernaemontana_cymosa;68930562,899106;83;28
Ocotea_cymbarum;68897196,6197497;98;33
Miconia_minutiflora;68843685,9388049;130;43
Cupania_diphylla;68589469,6280572;95;21
Eperua_duckeana;68463654,7248956;177;29
Pouteria_bangii;68324696,6366243;166;78
Leptobalanus_sprucei;68307601,0381221;166;72
Miconia_argyrophylla;68218313,2334653;249;48
Parahancornia_surrogata;68099472,4835304;69;8
Andira_micrantha;68084578,2211473;148;78
Cabralea_canjerana;68060354,5675775;171;62
Heterostemon_conjugatus;67879442,16982;70;9
Duroia_genipoides;67863161,8963875;98;20
Rhabdodendron_amazonicum;67837394,8177569;213;67
Lonchocarpus_spiciflorus;67670127,0587418;280;31
Pachira_aquatica;67508592,9162074;216;47
Rinorea_lindeniana;67486565,5921527;109;29
Inga_paraensis;67341277,4203184;134;63
Tachigali_paraensis;67334144,7861008;230;84
Couratari_oligantha;67218371,6216062;121;23
Didymocistus_chrysadenius;67179164,2736264;91;6
Patinoa_paraensis;67054782,4335568;296;15
Inga_oerstediana;66825783,7329593;206;93
Couma_guianensis;66534485,9661691;268;101
Conceveiba_terminalis;66516668,8618774;153;42
Ecclinusa_lanceolata;66479976,4209977;139;57
Talisia_retusa;66462859,7943347;70;14
Ocotea_argyrophylla;66358436,8963372;150;76
Trichilia_solitudinis;66257501,6266511;205;58
Cynometra_spruceana;66197319,0916771;103;19
Diospyros_poeppigiana;66179789,1809145;134;31
Pouteria_fimbriata;66110066,9348098;164;90
Qualea_acuminata;65872204,1506267;105;26
Virola_peruviana;65580498,5940559;193;53
Matisia_bracteolosa;65545606,5300313;164;63
Rinorea_flavescens;65413845,0193563;155;36
Chrysophyllum_lucentifolium;65240119,9402163;136;62
Erisma_bicolor;65141276,9874379;147;71
Oenocarpus_distichus;65099130,6651766;124;48
Protium_glabrescens;64951159,1860421;156;48
Heisteria_duckei;64923326,6353805;104;46
Bocageopsis_canescens;64749035,0927957;71;17
Chaunochiton_kappleri;64737912,1160309;186;114
Dinizia_excelsa;64708977,5152282;114;73
Eschweilera_laevicarpa;64529809,7400125;190;48
Nectandra_hihua;64518954,7209606;152;10
Terminalia_dichotoma;64417095,7526288;148;41
Casearia_sylvestris;64242788,1134653;163;93
Helicostylis_pedunculata;64205835,7619908;159;74
Sorocea_pubivena;64167185,6689821;147;62
Ficus_insipida;64123450,5228196;92;36
Peltogyne_heterophylla;64101758,5207132;57;4
Calycophyllum_megistocaulum;63914071,8074906;141;42
Gustavia_longifolia;63869727,5173704;298;57
Ocotea_floribunda;63826412,2912696;195;81
Calyptranthes_bipennis;63606350,9776268;157;62
Micropholis_splendens;63532159,2351799;84;36
Virola_duckei;63410833,6360018;191;74
Humiria_balsamifera;63332009,6771569;208;44
Mouriri_myrtifolia;62959873,6494919;108;27
Pouteria_freitasii;62909522,8818054;143;49
Micropholis_gardneriana;62830100,9958815;226;6
Elizabetha_princeps;62784383,3765334;188;9
Mauritia_carana;62724139,5353912;64;12
Licania_hypoleuca;62479286,8979659;140;61
Cecropia_palmata;62470377,610656;164;33
Clathrotropis_brachypetala;62438092,4603864;167;37
Aniba_citrifolia;62410812,2149073;117;46
Podocalyx_loranthoides;62377694,8168009;63;11
Pourouma_acuminata;62369333,1413203;103;24
Heisteria_barbata;62277866,2096146;75;41
Simaba_polyphylla;62183795,8329737;162;116
Iryanthera_obovata;62152840,6119914;101;8
Nectandra_pulverulenta;62152716,5477481;125;49
Mucoa_duckei;62081435,5545842;96;29
Chamaecrista_adiantifolia;62059431,309908;174;24
Chrysophyllum_gonocarpum;62024680,7477545;85;21
Lecythis_zabucajo;61765841,7179596;202;124
Allantoma_lineata;61639363,3993557;157;32
Guarea_cinnamomea;61614118,6564213;119;54
Casearia_decandra;61597865,8856553;126;72
Rhodostemonodaphne_grandis;61418604,2406128;130;77
Trichilia_pachypoda;61147667,6763947;195;26
Byrsonima_stipulacea;60991666,5520034;134;42
Vochysia_inundata;60792099,7843143;163;24
Meliosma_herbertii;60779825,728915;160;69
Swartzia_laurifolia;60763026,3641506;83;45
Maytenus_guyanensis;60716999,5744142;113;63
Guatteria_megalophylla;60201018,3572441;119;47
Enterolobium_maximum;60128978,7472695;107;30
Protium_strumosum;59891437,0464715;144;73
Batesia_floribunda;59833304,6853933;94;65
Rhodostemonodaphne_kunthiana;59751791,8263727;92;45
Xylopia_parviflora;59728798,7872225;128;39
Duroia_macrophylla;59680117,8281745;130;74
Swartzia_panacoco;59679778,8552992;178;83
Gaulettia_parillo;59609986,0892152;140;32
Diospyros_capreifolia;59581669,1062951;143;86
Pouteria_gardneri;59531844,151792;93;15
Psidium_acutangulum;59468371,2875448;97;24
Terminalia_oxycarpa;59467718,2431423;93;35
Iryanthera_polyneura;59458349,197008;121;29
Conceveiba_martiana;59415565,862102;104;57
Ocotea_amazonica;59316467,5011269;118;54
Cordia_tetrandra;59296389,6580247;137;46
Diospyros_vestita;58929983,7603085;75;40
Maclura_tinctoria;58847056,6979491;111;25
Roupala_montana;58785849,0943854;147;38
Ladenbergia_amazonensis;58676061,9397079;110;27
Eugenia_coffeifolia;58551279,6599284;104;34
Turpinia_occidentalis;58461527,6283531;165;62
Aspidosperma_cylindrocarpon;58451995,7435716;138;16
Margaritaria_nobilis;58447700,8856278;152;63
Hirtella_excelsa;58271454,3955556;137;56
Trichilia_pallida;58185052,2075006;154;70
Andira_inermis;58087552,3770958;136;78
Dendropanax_caucanus;58038140,3680641;138;46
Centrolobium_microchaete;57949789,7055518;91;7
Vochysia_guianensis;57648947,0733998;224;39
Vismia_cayennensis;57616014,1728668;89;46
Pourouma_cucura;57524198,8476794;130;39
Aspidosperma_schultesii;57506587,3325725;95;23
Talisia_cerasina;57477723,8783747;97;41
Pourouma_melinonii;57412456,9980347;104;39
Mabea_fistulifera;57251631,7519669;151;21
Lueheopsis_duckeana;57137881,8645774;54;35
Balizia_pedicellaris;57051526,8627347;184;91
Anisophyllea_guianensis;56967250,2740632;140;15
Duguetia_surinamensis;56906039,7704483;188;68
Tetrathylacium_macrophyllum;56675439,0010892;217;49
Agonandra_brasiliensis;56655589,5695564;89;52
Bathysa_bathysoides;56643690,3282535;77;4
Lecythis_chartacea;56632671,544089;102;43
Sloanea_terniflora;56621941,8567153;115;41
Inga_macrophylla;56555469,1978729;98;58
Toulicia_pulvinata;56465859,7355613;160;23
Inga_bourgonii;56425162,1372562;112;41
Ocotea_oblonga;56348369,3870602;159;58
Tovomita_obovata;56289881,6119967;201;36
Aldina_kunhardtiana;56041706,425891;52;5
Trichilia_surinamensis;55965295,1850094;175;51
Abuta_grandifolia;55893406,4304794;72;25
Mouriri_duckeana;55710225,9974157;144;69
Iryanthera_paradoxa;55684347,4628294;76;24
Ceiba_samauma;55330386,1116087;125;52
Astronium_obliquum;55188345,516194;127;57
Pourouma_villosa;55130319,1877864;169;76
Caryocar_villosum;55103023,9989068;100;75
Tapirira_retusa;55008096,4951691;69;34
Licania_bracteata;54964641,6173216;114;70
Eschweilera_rhododendrifolia;54597436,3655045;127;42
Inga_acreana;54594943,4478282;172;71
Stryphnodendron_pulcherrimum;54370103,6362975;87;63
Platymiscium_trinitatis;54296768,2905122;99;37
Trichilia_adolfi;54220871,9350547;90;23
Unonopsis_rufescens;54173206,2133735;287;67
Naucleopsis_concinna;54139987,0113568;60;33
Calyptranthes_cuspidata;54037296,1454916;115;32
Ziziphus_cinnamomum;54024658,7469975;88;33
Xylopia_micans;53995803,7453105;76;30
Duroia_saccifera;53909136,4918447;154;52
Dendropanax_palustris;53814366,2891221;64;10
Vismia_guianensis;53656274,2645764;80;33
Genipa_americana;53605177,2962887;136;53
Brownea_macrophylla;53563408,9058768;199;8
Peltogyne_floribunda;53419925,0226396;127;12
Garcinia_gardneriana;53371817,8998881;71;38
Duroia_eriopila;53371384,9005554;165;44
Chelyocarpus_chuco;53332694,7426712;106;11
Tachigali_melinonii;53270583,4688994;238;67
Cariniana_domestica;53217303,3691576;25;7
Miconia_splendens;53192841,6489538;120;33
Coussapoa_trinervia;53192173,4453212;97;48
Clathrotropis_nitida;52932757,4095315;85;13
Trattinnickia_lawrancei;52543058,1991446;88;48
Sterculia_tessmannii;52510700,9760262;143;59
Rinorea_pubiflora;52472747,335553;211;42
Ferdinandusa_chlorantha;52379730,7781213;69;21
Oxandra_espintana;52317129,6547144;261;23
Protium_pilosum;52268727,507605;95;44
Vatairea_sericea;52220667,6000921;57;38
Vatairea_erythrocarpa;52200530,0749721;115;57
Pachira_nervosa;52057722,46152;92;34
Pterocarpus_dubius;52013086,1009713;63;13
Machaerium_acutifolium;52012119,8722497;127;24
Aspidosperma_carapanauba;51925917,0899346;63;35
Protium_morii;51925706,2766782;104;23
Sloanea_obtusifolia;51912759,2782072;79;22
Astrocaryum_macrocalyx;51707398,2039993;271;10
Anacardium_spruceanum;51557011,8276511;131;90
Sorocea_muriculata;51495374,9498521;75;27
Macoubea_sprucei;51419289,6395581;48;17
Aniba_williamsii;51418128,0735945;84;56
Perebea_longepedunculata;51316644,7495819;61;20
Neea_macrophylla;51198858,6344035;136;60
Protium_gallosum;51009732,9729758;96;49
Terminalia_tetraphylla;51006717,8037221;81;44
Lueheopsis_rugosa;51003486,5391704;98;44
Sterculia_colombiana;50893420,7831341;168;54
Aniba_panurensis;50859035,4189558;91;44
Croton_palanostigma;50840551,6628768;67;16
Pouteria_williamii;50824559,0742053;111;39
Ilex_vismiifolia;50820242,9533099;45;17
Duguetia_stelechantha;50819151,6522481;102;65
Xylopia_emarginata;50752624,1635524;113;19
Siparuna_cuspidata;50718291,9831138;169;76
Coussarea_paniculata;50682223,3184621;95;19
