"species";"population";"N.ind";"N.plots";"pop.sd"
"Couratari_guianensis";165148241,4378;261;168;18600798,805615
"Xylopia_nitida";165086927,3122;526;175;18713600,7485674
"Astrocaryum_chambira";164273466,30692;269;65;56018317,9231824
"Tapura_acreana";163367851,80474;186;30;44960032,5892239
"Sandwithia_guyanensis";163256228,87838;692;67;40213935,0023452
"Helianthostylis_sprucei";162231694,96896;313;98;25856898,0170172
"Physocalymma_scaberrimum";162191626,12098;315;33;62992370,2155145
"Pouteria_gongrijpii";162129523,9856;439;129;21422845,0770414
"Parinari_excelsa";161692155,08522;205;105;32387588,6329602
"Swartzia_racemosa";161586959,2557;451;90;21125836,3367228
"Ilex_inundata";161539402,24596;229;25;97761841,7832638
"Trichilia_schomburgkii";161524225,10892;227;83;58068375,0800685
"Tapirira_obtusa";161486287,1136;417;142;20773421,6902591
"Hirtella_bicornis";161340968,6753;310;109;51342879,1812174
"Calycophyllum_spruceanum";161262683,49406;242;45;55605077,4568614
"Swartzia_benthamiana";161129605,16102;188;59;35064274,1907921
"Pachira_insignis";161006314,90544;277;71;30377795,2316981
"Pseudopiptadenia_psilostachya";160866837,1898;444;127;19490126,6887903
"Amaioua_glomerulata";160703203,56962;334;72;38049488,1389383
"Caraipa_longipedicellata";160179607,220154;143;9;83198055,0964768
"Duguetia_pycnastera";160087795,74032;275;55;31850423,4305589
"Couma_macrocarpa";159864083,84924;205;101;19965002,8794031
"Oxandra_xylopioides";159578249,81224;219;71;29265647,5800823
"Hevea_pauciflora";159065111,7469;191;29;35369527,9013771
"Diplotropis_martiusii";158911740,8107;173;41;43231244,6445591
"Hydrochorea_corymbosa";158828719,71358;246;60;32750145,6403493
"Pouteria_coriacea";157668430,8338;414;102;14101531,7336222
"Iryanthera_paraensis";157597248,82498;236;60;30792094,0480218
"Myrciaria_dubia";157199339,66101;284;15;93825676,8709414
"Alexa_confusa";157127229,97378;209;6;51060934,9918028
"Hymenopus_macrophyllus";157052132,43196;374;73;24449800,0279733
"Protium_pallidum";156627395,0174;452;75;23806268,0254771
"Chimarrhis_turbinata";155999062,4002;405;142;17076304,3982257
"Warszewiczia_coccinea";155803350,4402;206;45;60698310,4946484
"Croton_megalodendron";155739420,10678;310;12;45829983,1274833
"Pouteria_egregia";154903700,58692;347;56;27787419,4320621
"Aspidosperma_rigidum";154780059,2965;231;92;25246012,6929134
"Gallesia_integrifolia";154739585,519;181;37;51757302,679615
"Pouteria_multiflora";154425175,56918;215;51;31710536,1508933
"Aspidosperma_desmanthum";153715416,2628;264;121;18070574,503366
"Pouteria_hispida";153477782,41122;240;127;22178416,9073726
"Swartzia_recurva";153304353,93882;371;139;21326782,8323125
"Siphoneugena_occidentalis";153117793,827561;222;3;115187402,86618
"Macrolobium_gracile";152672480,29816;232;35;57748558,6277871
"Maprounea_guianensis";152631373,84708;206;74;71595487,2434641
"Leopoldinia_pulchra";152465571,696014;207;4;125303133,238292
"Pouteria_filipes";152270220,6974;367;139;16751205,850528
"Croton_cuneatus";151848584,35526;161;39;44057538,8698171
"Matayba_guianensis";151372889,45834;222;37;44250171,044447
"Naucleopsis_ulei";150958438,58552;193;98;40354909,8815298
"Gustavia_coriacea";150651823,854922;173;6;76562328,7819328
"Xylopia_frutescens";150604664,07418;114;27;62474669,8027719
"Sloanea_robusta";150599791,80196;244;24;45284951,6571485
"Pouteria_venosa";150286267,2451;263;94;30841558,0915108
"Eschweilera_micrantha";150064783,55998;923;108;20252177,9513779
"Hymenaea_parvifolia";150039549,5181;196;97;19927979,943077
"Protium_polybotryum";149921636,7533;365;75;30719807,6007682
"Virola_mollissima";149767823,44892;190;96;31039928,7542409
"Diospyros_guianensis";149715879,7195;509;56;41590869,0769893
"Licania_laxiflora";149592797,02396;530;66;37636800,8895026
"Protium_crassipetalum";148709929,42302;181;70;37152294,3171403
"Lecythis_confertiflora";148466851,378;459;38;32818466,2402264
"Clarisia_biflora";147702230,8537;365;118;17118755,2039356
"Sloanea_latifolia";147578523,734;170;69;35350230,710074
"Hasseltia_floribunda";147261458,94828;175;55;63194151,8509628
"Eschweilera_cyathiformis";146277334,90694;258;40;61145663,7853538
"Eugenia_patrisii";146166197,21566;312;126;19575586,8064533
"Pouteria_bilocularis";145939388,48456;228;108;27273158,4256878
"Swartzia_reticulata";145510257,62848;334;86;18244177,5927643
"Unonopsis_duckei";144595830,8424;334;111;16959892,4611109
"Mora_paraensis";144572548,7225;635;19;45658371,4490497
"Ocotea_splendens";144481410,27692;140;55;54631882,1650397
"Aspidosperma_spruceanum";144128539,5237;240;107;29867136,2736626
"Xylopia_sericea";143568031,43626;214;41;58619689,3705602
"Maquira_calophylla";143255701,1454;260;156;14288170,3684846
"Catostemma_commune";143123474,28772;343;38;29933551,7915596
"Zygia_inaequalis";142740315,23996;296;35;36741654,6223712
"Tachigali_melanocarpa";142130718,67922;95;34;43243965,0902786
"Martiodendron_elatum";141627837,2775;86;33;79459894,9822893
"Micrandropsis_scleroxylon";141544047,6226;287;27;49213284,2679174
"Macrolobium_microcalyx";141178391,00858;258;44;31798385,929438
"Pouteria_engleri";141055768,80392;319;104;23320065,1421703
"Sorocea_guilleminiana";140892189,37312;262;92;30677036,8302031
"Qualea_rosea";140721759,38706;433;41;34387933,1854327
"Perebea_xanthochyma";140634012,35458;325;90;19906386,4068563
"Guarea_purusana";140512441,08362;147;52;31028303,5307423
"Lueheopsis_rosea";140254332,52608;202;98;26196491,245823
"Eschweilera_rufifolia";139719187,0368;313;67;19335100,6989265
"Quararibea_duckei";139331520,10108;416;14;48469858,1716615
"Tabebuia_insignis";139238779,43028;570;23;47349465,7386354
"Hymenopus_latifolius";139084404,62508;195;60;35973594,9046233
"Combretum_leprosum";138421859,45025;225;8;74950776,0243045
"Onychopetalum_amazonicum";138355585,6341;229;83;17983690,9888129
"Terminalia_oblonga";138306925,90574;230;72;32487633,6474963
"Pradosia_schomburgkiana";137763685,35826;437;32;37723612,6271958
"Amphirrhox_longifolia";137562515,55082;187;71;30890457,5195313
"Eschweilera_carinata";137340329,53898;66;25;58323211,5086196
"Micropholis_williamii";136677903,654;313;109;13171559,3315132
"Cordia_alliodora";136469451,93496;210;75;22700620,3838583
"Eschweilera_collina";136298370,94728;371;104;24153953,1490661
"Swartzia_tomentifera";135631310,11614;140;33;51764053,2653311
"Eschweilera_ovata";135148766,50878;198;22;38526172,604489
"Guazuma_ulmifolia";135067436,4726;257;74;22886408,0038861
"Ecclinusa_ramiflora";135057563,28628;189;74;28506505,4371804
"Licaria_guianensis";134901452,17748;261;124;28370060,5411147
"Matayba_arborescens";134813141,32228;207;50;31936764,0136603
"Amanoa_oblongifolia";134797075,34694;120;18;56038472,1786667
"Ficus_maxima";134323865,0899;263;92;20692606,1655089
"Inga_splendens";134289435,37254;207;63;37852726,261308
"Abarema_laeta";134275857,1547;235;74;20622644,4577489
"Ceiba_pentandra";134082618,87208;168;89;22630167,0862803
"Virola_multinervia";133535343,03158;212;137;23102511,0047827
"Brosimum_alicastrum";133490571,9546;250;73;25938226,8581863
"Micropholis_maguirei";133427657,406424;141;6;74507641,992896
"Andira_unifoliolata";133268334,56266;181;86;44856860,8795568
"Hymenopus_intrapetiolaris";133175761,90504;135;18;46316165,4993229
"Anaxagorea_brevipes";132614311,02918;203;29;77167462,8455749
"Cecropia_ficifolia";132571792,9125;260;70;43566130,6432861
"Couratari_macrosperma";132571450,45866;95;37;26728309,7563028
"Corythophora_alta";132024618,60984;218;71;27817631,1235027
"Neea_divaricata";131997026,4747;201;63;34873731,2232816
"Licania_hypoleuca";131420877,78214;175;64;34332337,6618236
"Erisma_calcaratum";131294822,76978;106;16;50249145,8589363
"Pouteria_eugeniifolia";131267437,12132;307;160;12101024,0201905
"Duroia_duckei";131260939,13364;137;26;65997300,5463616
"Bocoa_viridiflora";130624122,27024;313;107;21790444,1150597
"Myrciaria_floribunda";130472731,21742;191;106;32990896,9727711
"Ruizterania_retusa";130355216,51677;389;11;60364376,603902
"Parkia_pendula";130178367,71194;170;126;20884315,3463976
"Inga_heterophylla";130163869,9247;216;82;22208146,9731874
"Jacaratia_spinosa";129690446,6189;164;62;23055498,2055016
"Jacaratia_digitata";129666090,57696;262;77;31288658,2780036
"Bocoa_prouacensis";129645916,1763;736;66;25947052,1488146
"Pogonophora_schomburgkiana";129026456,9575;380;103;20762363,3039778
"Naucleopsis_glabra";128864255,78278;144;55;37772288,6184076
"Tapura_guianensis";128462398,30996;383;105;21560745,3000752
"Eriotheca_globosa";128297958,28834;286;121;25033930,767366
"Ocotea_canaliculata";127319366,05522;255;85;23576345,916442
"Ocotea_schomburgkiana";127206601,35682;471;35;25933841,4934685
"Miconia_poeppigii";126871976,32404;207;34;45277699,4399841
"Alchorneopsis_floribunda";126460661,19602;212;112;18584829,7066734
"Heisteria_acuminata";126344553,32966;177;81;27803776,8466615
"Allantoma_decandra";126263454,40114;180;95;17576683,5202092
"Guatteria_procera";125981548,04808;106;35;42551838,5294871
"Triplaris_americana";125634435,29986;251;58;30413061,2524187
"Caraipa_grandifolia";125483225,21836;211;47;24518711,268066
"Peltogyne_gracilipes";124972515,595822;117;3;95633380,0130229
"Emmotum_floribundum";124942332,42792;140;18;50134965,3753697
"Protium_crenatum";124892285,48338;182;35;33171681,8760185
"Xylopia_ligustrifolia";124169189,73142;214;33;51856005,9916613
"Mouriri_nigra";124053733,19526;170;76;38085079,1876133
"Hebepetalum_humiriifolium";124014566,01042;377;134;16048312,0266535
"Protium_guianense";123310300,96588;259;89;26064740,4302729
"Tachigali_guianensis";122950320,98224;201;84;17939869,9448183
"Croton_matourensis";122824274,8347;267;96;17085130,260387
"Trichilia_claussenii";122674615,62212;52;2;88838626,4965397
"Hieronyma_oblonga";122410707,8719;246;65;30352366,174899
"Swartzia_cardiosperma";122367962,54184;278;64;20587389,3291901
"Pseudoxandra_cuspidata";122363059,869608;141;11;39181284,2281279
"Conceveiba_rhytidocarpa";122100928,65946;167;62;19701610,0116519
"Poecilanthe_parviflora";121829944,50694;23;8;32584444,2993036
"Campsiandra_comosa";121685153,84066;118;24;27986615,812949
"Swartzia_arborescens";121405312,70692;260;145;14925965,8659872
"Sterculia_apetala";121360315,49316;202;90;17643698,354259
"Swartzia_bannia";121262460,04438;570;21;49546227,2555169
"Matayba_opaca";121249910,08566;553;32;33607483,2629198
"Ocotea_javitensis";121246349,60376;176;73;18137487,28345
"Piranhea_longepedunculata";121244899,703338;273;8;41784766,8633733
"Carapa_surinamensis";121067222,08658;395;79;22443288,6246228
"Parkia_nitida";120667705,50844;315;161;12603730,5459363
"Naucleopsis_krukovii";120568640,93014;270;87;18152821,9300791
"Guarea_grandifolia";120352372,67776;319;97;19163661,0276698
"Tachigali_vulgaris";119662282,81192;288;26;55328683,777723
"Licania_rodriguesii";119612233,0196;68;36;58556456,9748547
"Eschweilera_amazoniciformis";119154759,49224;211;34;47844310,9473027
"Micrandra_minor";118903986,9507;132;14;33687976,8746829
"Ocotea_cujumary";118691330,3576;188;84;34690831,2343781
"Guarea_carinata";118638760,61594;171;77;28441727,5381106
"Lindackeria_paludosa";118405219,49288;200;63;19362687,5399132
"Erisma_bicolor";118390710,36522;158;74;30647967,0124109
"Calyptranthes_crebra";118035574,75776;130;28;35714628,3336006
"Leptolobium_nitens";117859581,55364;180;19;35764803,630955
"Coussarea_albescens";117510847,667518;172;27;60093200,7676645
"Pouteria_campanulata";116797534,52252;185;101;23482020,4548613
"Tovomita_calophyllophylla";116330291,539704;137;12;42093550,7851994
"Eschweilera_romeu-cardosoi";116234045,88972;282;56;20222987,7654504
"Crudia_amazonica";116160681,0505;148;26;35919218,1117483
"Chrysophyllum_pomiferum";115746155,95094;225;105;16774093,7543623
"Ocotea_percurrens";115476937,07212;286;90;11896222,7575043
"Cedrela_odorata";115445742,09188;155;96;15875047,6110916
"Anaxagorea_dolichocarpa";115355270,35298;193;35;39677051,5158078
"Handroanthus_impetiginosus";114845674,15782;151;54;25848772,8805823
"Swartzia_laevicarpa";114764205,78566;257;55;27569766,9201036
"Guatteria_scytophylla";114289839,98088;209;58;23360499,0573364
"Pouteria_gomphiifolia";113900782,63196;147;19;36234586,4701639
"Protium_grandifolium";113702999,7814;196;68;18998940,177355
"Micropholis_casiquiarensis";113702187,61912;132;50;37319900,9306637
"Lecointea_amazonica";113564874,36422;152;54;25203517,4885123
"Inga_auristellae";113560663,44396;249;79;24968831,5990338
"Samanea_saman";113389416,117638;24;8;46788235,3548611
"Dendropanax_arboreus";113231420,576;201;73;17403714,0036654
"Micropholis_melinoniana";112830028,06594;308;79;21753427,1960834
"Peltogyne_heterophylla";112504005,12594;57;4;52134668,3504211
"Bixa_arborea";112396179,85558;125;38;25246819,1166484
"Cupania_oblongifolia";112048745,27962;48;2;68822728,7289648
"Sloanea_grandiflora";111652820,88294;216;101;14158146,079385
"Duguetia_marcgraviana";111482549,57178;186;28;50336332,3055161
"Erisma_laurifolium";111201838,58618;161;17;31491424,794529
"Guatteria_discolor";111177666,71042;187;50;25738120,8202238
"Eugenia_florida";111039049,94756;170;85;22124285,7976094
"Pouteria_jariensis";110939790,14558;274;130;11465939,2088841
"Vantanea_parviflora";110656372,82196;324;148;10744982,7733099
"Virola_flexuosa";110523554,403;207;92;13169934,2682562
"Ampelocera_ruizii";110505468,60702;127;39;30442372,5601206
"Pouteria_durlandii";110378014,79312;190;100;15333802,3653248
"Inga_gracilifolia";110100137,36176;214;122;12469959,0412821
"Mouriri_acutiflora";109984066,03188;289;34;64026749,3457697
"Ocotea_corymbosa";109943144,95558;46;2;71324992,4937881
"Theobroma_obovatum";109855257,2595;129;50;23115823,2051413
"Inga_laurina";109728662,57772;248;64;22150646,0793598
"Ruizodendron_ovale";109661250,91188;333;77;14406320,4289694
"Terminalia_viridiflora";108636279,54372;158;59;27736386,7697566
"Mouriri_angulicosta";108539647,8293;184;37;54995584,6582324
"Terminalia_parvifolia";107978246,68228;146;103;14724790,7167771
"Eschweilera_chartaceifolia";107845077,2687;180;54;36057167,2244289
"Astrocaryum_chonta";107752356,38264;333;24;33922576,5058476
"Galipea_trifoliata";107748925,21128;161;34;21063141,2187531
"Richeria_grandis";107569275,15726;206;81;18577729,3759585
"Eschweilera_alata";107286860,33174;241;26;22049343,7004347
"Ferdinandusa_rudgeoides";107119215,189996;221;17;55409565,3160582
"Annona_exsucca";106374718,1639;137;55;23367228,4349976
"Tachigali_bracteosa";106283418,87382;201;38;28270081,1595034
"Lecythis_pisonis";106205686,93108;188;98;12653078,1174429
"Lecythis_poiteaui";105742974,01204;354;110;15691270,8281536
"Licania_leptostachya";105713429,48208;453;15;49321264,9584849
"Pradosia_surinamensis";105638586,906754;94;8;46346775,3110669
"Anomalocalyx_uleanus";105620925,2745;84;17;42276659,6451488
"Swartzia_ingifolia";104658716,95688;124;63;23839843,7629916
"Iryanthera_crassifolia";104441163,84978;128;38;28630548,0325855
"Trichilia_poeppigii";104274544,67864;269;68;14970723,6942585
"Simaba_guianensis";104212981,7191;139;52;38100791,5722606
"Pouteria_virescens";104207706,43888;130;59;26639929,4136131
"Vitex_triflora";103896858,86712;151;98;16504120,7842007
"Candolleodendron_brachystachyum";103882810,09652;232;55;12450483,2100185
"Sacoglottis_ceratocarpa";103882024,24786;128;30;48725594,9413362
"Acioa_longipendula";103571932,66198;258;112;9468397,73441021
"Aniba_canelilla";103238604,30754;170;91;13835500,9069904
"Cynometra_bauhiniifolia";103201939,55976;102;18;45432691,2332174
"Inga_umbellifera";102756001,9834;221;122;17193428,3626942
"Coccoloba_mollis";102632327,27264;153;64;26411045,4138516
"Leptobalanus_latus";102425987,49228;162;49;20660755,1762368
"Vochysia_ferruginea";102255653,6289;196;28;34533658,6837814
"Aspidosperma_discolor";102146051,6514;147;47;22328183,9281648
"Pouteria_krukovii";101915081,89022;217;84;11118326,7099
"Brownea_grandiceps";101813711,73612;329;51;18700539,016838
"Eperua_rubiginosa";101810248,484682;588;10;53904051,360239
"Inga_cinnamomea";101792342,98094;178;61;19469921,8130483
"Trichilia_rubra";101472951,54306;193;80;19113484,4212961
"Pouteria_oppositifolia";101350220,16092;237;76;13326632,7512228
"Brownea_coccinea";101289242,7979;124;25;33285395,338617
"Trigynaea_duckei";101274662,32264;191;35;35937905,3723453
"Zollernia_paraensis";100909078,48182;85;30;32714982,6245724
"Sloanea_tuerckheimii";100851362,129044;77;33;64331432,1167134
"Guarea_pterorhachis";100669020,05712;251;57;24202213,7834782
"Myrcia_fallax";100253092,734;144;90;22676665,919412
"Micropholis_mensalis";100199784,16262;139;40;25390294,762754
"Trichilia_elegans";99968028,69098;155;34;48170578,0139434
"Terminalia_macrophylla";99861830,3643;100;43;24405578,5540765
"Sterigmapetalum_obovatum";99836271,92304;113;55;18032173,5834225
"Ocotea_cernua";99834072,21832;190;88;17933368,3036385
"Protium_nitidifolium";99751960,9402801;160;76;17679960,2286931
"Cordia_ucayaliensis";99549378,5004601;181;79;12794262,5402621
"Browneopsis_ucayalina";99439612,9056001;186;23;51036813,7352446
"Cabralea_canjerana";99300965,70246;171;62;30866211,8939429
"Pouteria_decorticans";99285845,0309201;274;68;15188764,9419169
"Cariniana_micrantha";99051170,8625;98;64;17058422,95284
"Pachira_nitida";98851463,10525;98;10;48756385,6539224
"Crudia_glaberrima";98830083,59186;217;41;19272595,2965764
"Quiina_paraensis";98526798,3831199;63;25;37482899,7975857
"Pera_bicolor";98445777,81132;209;67;18840005,3064777
"Connarus_perrottetii";98067041,71354;120;43;30098132,6391156
"Virola_theiodora";97782547,59894;60;20;27354803,8316517
"Pouteria_vernicosa";97478512,06848;196;97;14253789,8301712
"Symmeria_paniculata";97398630,2981;176;25;46822570,2323156
"Micropholis_acutangula";97321153,6264598;234;70;12562628,0291516
"Talisia_squarrosa";97271061,01188;438;31;23248874,169115
