species;population;N.ind;N.plots
Lepidocordia punctata;76420650,2162747;171;15
Faramea paniculata;6722344,72624813;41;2
Eschweilera cyathiformis;92006608,1420288;287;55
Tachigali paraensis;67184006,1597114;337;105
Cordia goeldiana;153899854,31537;327;88
Chrysophyllum prieurii;331254134,978203;1048;280
Naucleopsis caloneura;460280530,340419;1201;284
Enterolobium schomburgkii;203262308,729043;648;244
Laetia cupulata;27179243,5862151;60;20
Cupania diphylla;57554111,1660356;97;23
Siparuna decipiens;438921570,181178;1690;358
Protium gallicum;24796673,0650364;276;41
Byrsonima intermedia;13161837,9363151;86;3
Ocotea canaliculata;146362390,466416;526;147
Talisia squarrosa;87660349,2491818;514;37
Vatairea macrocarpa;43254369,662227;65;7
Pseudobombax marginatum;43409619,4510804;100;11
Mouriri nigra;157017093,459432;456;137
Guatteria procera;81069764,7303584;152;42
Rhodothyrsus macrophyllus;158013948,035455;266;73
Caraipa llanorum;31160274,0594496;159;8
Terminalia grandis;134198792,95746;395;215
Sterculia apeibophylla;98600231,1540944;283;105
Trichilia claussenii;73171048,183791;52;2
Unonopsis floribunda;187835451,388614;589;111
Toulicia guianensis;316954770,32165;777;181
Byrsonima japurensis;104055671,86319;244;48
Cecropia obtusa;96623265,1001199;539;143
Dodecastigma integrifolium;121873096,476526;241;22
Virola marleneae;29887891,9469721;54;12
Chrysophyllum manaosense;86554211,8076457;186;71
Ternstroemia dentata;72265614,1423975;107;25
Chamaecrista apoucouita;33932575,4517652;190;19
Mabea angularis;135282506,455127;710;83
Iryanthera elliptica;246578135,706032;493;161
Guarea humaitensis;30270585,0457835;145;60
Aspidosperma schultesii;88177987,8827934;247;47
Sloanea laurifolia;61044917,3531142;153;85
Annona foetida;52269417,7218131;72;38
Swartzia rosea;53133345,5158696;63;11
Theobroma subincanum;927361624,952923;3022;577
Himatanthus articulatus;159406781,274756;276;101
Poraqueiba guianensis;163986565,683486;1035;163
Semaphyllanthe obovata;26540244,4327937;50;18
Duguetia pycnastera;105730857,811133;328;72
Syagrus sancona;66772400,0597639;151;21
Protium altsonii;266823246,134051;750;218
Protium laxiflorum;35782242,973108;49;12
Inga auristellae;112159884,832957;475;125
Anaxagorea dolichocarpa;89597407,1824308;208;40
Pterodon pubescens;9302604,29859875;39;3
Sloanea pubescens;151521911,233877;462;130
Geissospermum argenteum;118976098,726823;433;90
Ficus maxima;212867355,08719;573;185
Pouteria gongrijpii;205366199,16328;1751;212
Rhabdodendron amazonicum;71752442,9331699;339;98
Pausandra macropetala;68479255,1107809;260;60
Cordia exaltata;174747367,130295;850;211
Clathrotropis brachypetala;86551023,5613268;340;56
Trattinnickia glaziovii;253421570,251659;544;112
Protium crenatum;70595716,5070974;316;53
Brownea grandiceps;85662754,6897538;799;54
Coutarea hexandra;15340921,4249356;60;9
Couma catingae;83466110,6705693;101;20
Pachira nitida;59333947,0833273;104;15
Cecropia engleriana;72132677,5393761;256;82
Trichilia quadrijuga;407820734,647457;901;210
Micrandra minor;87449304,080172;178;20
Sloanea floribunda;285905860,435619;661;265
Lonchocarpus spiciflorus;77885770,8215222;320;34
Caraipa richardiana;38993498,9137724;149;29
Mouriri grandiflora;161462140,82399;427;91
Pseudoxandra cuspidata;102602745,813213;187;26
Spiranthera guianensis;39674570,6760873;62;5
Pourouma villosa;83794117,7908754;387;125
Centrolobium paraense;18272154,2758319;37;10
Swartzia schomburgkii;173680726,731334;444;113
Pouteria decorticans;96800481,8748256;597;103
Vismia guianensis;100311402,192087;355;76
Pouteria ramiflora;48417410,6530804;158;26
Garcinia macrophylla;390699568,75085;866;286
Panopsis sessilifolia;26985320,640395;74;19
Licania blackii;71816808,0716422;165;44
Didymocistus chrysadenius;64111502,3201222;103;9
Amanoa gracillima;34369933,3209916;71;3
Pachira macrocalyx;69132480,1143537;126;45
Homalium racemosum;40775813,6381512;146;23
Bixa arborea;91562888,9469982;208;64
Apeiba petoumo;364840052,703435;1263;312
Xylopia emarginata;68679450,425169;236;29
Pouteria venosa;112800015,206972;575;154
Casearia uleana;26132066,8478492;96;15
Alchornea fluviatilis;21426836,1432093;62;14
Licania membranacea;170758671,547274;1073;176
Simira rubescens;87557278,7635603;144;66
Zygia divaricata;48079002,0811247;116;16
Casearia javitensis;206886005,345213;1008;311
Protium guianense;146006146,130615;444;127
Neea bracteosa;40659430,8871663;69;9
Bertholletia excelsa;252182311,238149;565;197
Byrsonima incarnata;33313297,0061567;91;25
Iryanthera paraensis;215299746,986459;411;111
Swartzia lamellata;27948620,3241667;69;31
Micropholis melinoniana;97417194,3496146;374;109
Iryanthera crassifolia;114381852,12365;228;56
Trigynaea duckei;51342563,9231211;192;36
Vantanea guianensis;137876690,459028;416;154
Couratari oblongifolia;30154072,2443963;104;46
Andira unifoliolata;97939359,1866602;345;119
Hirtella triandra;148759064,398286;407;107
Marlierea montana;25977511,7237528;166;14
Licaria guianensis;116874511,468663;600;176
Ciliosemina pedunculata;15961333,9316824;55;12
Scleronema micranthum;448652031,190419;1496;258
Zygia juruana;281662400,878804;612;102
Pogonophora schomburgkiana;123029120,162261;480;155
Terminalia viridiflora;82690473,8843183;183;76
Calyptranthes crebra;72345275,5443631;137;33
Pradosia caracasana;39001301,678573;86;8
Astrocaryum chambira;126113985,07369;408;76
Cordia sagotii;39190186,4317774;172;69
Zygia coccinea;26704551,5926053;82;22
Guazuma crinita;43305967,4796414;117;20
Vochysia cayennensis;8718921,94952242;40;1
Siparuna guianensis;157009822,383884;321;107
Protium aracouchini;271217975,972372;658;194
Diplotropis martiusii;98667310,5537876;359;76
Allantoma lineata;70136335,6777861;398;54
Gaulettia racemosa;31176757,9103962;69;25
Pentagonia amazonica;56613871,2209851;210;29
Crudia bracteata;45931661,3391644;403;34
Picramnia nuriensis;16735439,4681478;51;3
Licania canescens;249848335,378534;1073;269
Trichilia pallida;101346902,62763;313;106
Terminalia oxycarpa;87410900,7049441;235;54
Allophylus divaricatus;31841573,5059475;56;23
Leptobalanus persaudii;20860366,4377928;93;14
Iryanthera tricornis;296852636,643362;544;104
Triplaris poeppigiana;33300852,8249413;113;24
Eugenia biflora;51943937,8149097;81;27
Sandwithia guyanensis;118006712,273292;749;74
Pouteria caimito;671522635,177475;2224;403
Inga striata;22850534,7812845;60;15
Ecclinusa lanceolata;85053663,7467789;199;86
Pagamea coriacea;56123630,281319;173;27
Pseudoxandra polyphleba;161402312,635306;265;56
Guarea pterorhachis;88159226,3704969;398;85
Hymenopus macrophyllus;238523469,519786;876;179
Elvasia macrostipularis;7222582,65324683;139;4
Zygia basijuga;51150824,0141168;132;34
Chimarrhis turbinata;142130244,248101;1163;209
Pouteria anomala;220653329,714092;1332;229
Virola multinervia;125816823,754213;568;201
Myriocarpa stipitata;35424780,3692386;63;6
Tovomita calophyllophylla;92334757,3164779;176;16
Hevea pauciflora;209418327,991554;436;55
Pouteria egregia;106189065,080675;460;78
Swartzia racemosa;158248088,937127;909;146
Duguetia uniflora;33867893,2026456;130;10
Mouriri guianensis;33320514,2262921;107;24
Cordia bicolor;192400217,533978;878;146
Guatteria punctata;660282652,562489;3363;465
Vataireopsis iglesiasii;36231482,6556073;68;16
Peltogyne excelsa;101535824,927439;201;63
Astrocaryum ferrugineum;203970158,218717;571;25
Macoubea sprucei;47276291,2861376;81;28
Triplaris americana;149390109,286935;379;86
Mabea anomala;10003390,1082373;9;1
Heisteria ovata;94667521,7137901;200;83
Sextonia rubra;112086696,672801;449;193
Aspidosperma carapanauba;108676415,250884;275;101
Aldina insignis;6774760,76503057;30;4
Chrysophyllum lucentifolium;116742380,438409;478;101
Maquira sclerophylla;215060537,610282;847;185
Vochysia glaberrima;17273467,2936784;30;4
Quararibea ochrocalyx;351443695,419704;426;111
Pseudobombax longiflorum;50918596,0714253;86;10
Vochysia haenkeana;44657721,0525171;71;11
Protium subserratum;217873925,689763;589;237
Handroanthus impetiginosus;98212200,5660172;221;85
Hieronyma duquei;21411035,5946056;43;4
Garcinia brasiliensis;73848724,4458709;266;60
Tachigali chrysophylla;288906369,559954;988;176
Terminalia fagifolia;26378690,4031758;26;1
Macrosamanea duckei;14880425,3025238;31;3
Vitex duckei;14143607,2597816;45;11
Chrysophyllum amazonicum;137161103,689409;237;84
Inga spectabilis;32737064,4190116;139;39
Calyptranthes cuspidata;59256806,9337361;172;49
Minquartia guianensis;812153967,171359;3221;804
Virola michelii;609435308,870663;3366;414
Bixa orellana;98671274,4668088;212;59
Cupania cinerea;92079384,5818141;232;47
Unonopsis guatterioides;465346339,648739;990;223
Duguetia flagellaris;58632325,7750334;68;23
Dendrobangia boliviana;219002532,82905;1044;266
Brownea coccinea;112346796,986948;307;52
Prunus myrtifolia;23924046,7425415;73;26
Mabea pohliana;3715795,14118388;26;4
Ficus obtusiuscula;16981840,7824166;60;4
Clathrotropis nitida;69262305,3504357;178;22
Calatola costaricensis;78914418,9815713;301;50
Duroia paraensis;16099276,5640008;20;6
Tachigali glauca;272139258,309001;781;216
Erythroxylum havanense;26897892,4142234;44;7
Pouteria multiflora;192084142,283463;412;97
Lacistema grandifolium;28129505,1064698;193;53
Ilex guianensis;12616937,3789379;26;6
Manilkara elata;244471160,02169;886;256
Theobroma glaucum;133511987,316866;1568;115
Swartzia tessmannii;63277073,2913834;138;41
Vochysia surinamensis;19261382,0047513;64;17
Hymenopus latifolius;160327933,151726;360;121
Pouteria procera;198046160,646906;832;156
Inga nobilis;177722354,810227;565;170
Alchornea glandulosa;44796751,404518;144;50
Caryodendron orinocense;32362306,1125935;182;47
Pouteria gardneri;66615653,0973011;140;31
Bellucia dichotoma;26876972,4993159;113;25
Mabea piriri;260453721,510862;1063;159
Couma utilis;97097523,3551217;249;56
Inga pezizifera;93486621,2005278;418;106
Pouteria engleri;94555023,1999377;599;150
Pourouma cecropiifolia;286953632,325733;805;188
Exellodendron coriaceum;45597139,4364757;117;10
Heisteria nitida;74919655,7525134;187;60
Protium krukovii;44854904,3852109;334;61
Wettinia maynensis;47329640,5701564;343;45
Unonopsis rufescens;48585406,2986135;613;90
Casearia grandiflora;68025408,5509374;139;35
Tetrathylacium macrophyllum;55456520,640938;314;57
Iryanthera obovata;63337285,4029969;141;10
Rinorea lindeniana;91199604,8226447;241;69
Vochysia venulosa;24707061,4663312;97;16
Crudia oblonga;83012419,7424991;243;67
Eugenia omissa;35938337,7071218;276;78
Inga splendens;123178697,219058;411;126
Senegalia loretensis;36882926,7057534;120;37
Swartzia acuminata;62697572,663688;184;54
Mouriri myrtifolia;56814045,6388756;126;34
Crudia amazonica;143676227,382018;331;62
Eschweilera alata;90830006,3382317;306;32
Bocageopsis canescens;79094295,5505478;131;28
Dilodendron bipinnatum;24485428,3153141;60;10
Cynometra spruceana;96980698,7498606;172;43
Aspidosperma macrocarpon;63588182,1640428;126;37
Sloanea terniflora;72511776,0225779;157;56
Vochysia ferruginea;74659732,8239463;224;40
Protium amazonicum;469984532,957689;1783;285
Hymenopus intrapetiolaris;100589565,398838;173;30
Alchornea latifolia;13373036,8728234;54;13
Lecythis poiteaui;120048208,408859;537;154
Inga neblinensis;33750803,247977;32;2
Protium nodulosum;233857531,814881;665;155
Oenocarpus mapora;155297722,657779;605;112
Simaba cedron;205414680,476301;689;186
Corythophora alta;121301157,050633;469;116
Aniba citrifolia;32786891,4048485;127;53
Parinari klugii;38576182,6913022;102;37
Duguetia lucida;30902402,3508517;64;12
Zygia ampla;33039826,269872;110;10
Curatella americana;29778898,5265908;105;14
Marila laxiflora;28760913,2939973;136;30
Conceveiba guianensis;553742478,386874;1596;512
Quiina rhytidopus;30560156,1326605;45;15
Vochysia obidensis;31625934,0984853;86;21
Lonchocarpus sericeus;49998642,1135378;112;13
Campsiandra angustifolia;128142484,986003;227;32
Myrcia splendens;162623954,380883;330;90
Emmotum nitens;48474676,8193834;201;42
Ocotea corymbosa;63851246,7014439;46;2
Brosimum alicastrum;157509065,439324;435;113
Cordia iguaguana;36844975,9726252;43;4
Hieronyma oblonga;113720139,514123;329;89
Vochysia inundata;47595885,0522903;177;32
Remijia ulei;19396678,6003388;36;7
Cassipourea guianensis;105025057,403755;592;89
Tovomita schomburgkii;63853663,1380778;332;71
Warszewiczia coccinea;178365927,927811;307;80
Oxandra leucodermis;14365093,9189635;25;2
Diospyros vestita;63883247,5191448;349;74
Psidium acutangulum;59038286,1207421;127;36
Alseis peruviana;38036812,6898168;40;5
Esenbeckia almawillia;22077896,5418194;22;1
Dacryodes peruviana;110551941,474511;318;77
Helianthostylis sprucei;114489014,009055;378;132
Guarea silvatica;447454387,849905;733;191
Tabernaemontana cymosa;60649238,830498;124;42
Trichilia schomburgkii;139820962,582205;370;124
Theobroma sylvestre;324523907,164006;680;173
Protium crassipetalum;131989804,681787;277;92
Matayba purgans;54859031,0908011;110;53
Mabea macbridei;9267842,97960104;29;4
Dendropanax umbellatus;48079767,302858;238;16
Ternstroemia klugiana;30734005,9471927;132;10
Pourouma tomentosa;222942652,443258;669;249
Trichilia lecointei;119291062,407734;208;42
Tovomita spruceana;19826787,2204703;80;14
Miconia splendens;63946371,2673721;153;46
Terminalia argentea;22917538,4038739;51;23
Pouteria virescens;46800480,0678473;160;65
Terminalia oblonga;154554836,035337;336;96
Leptobalanus sprucei;87467733,4590194;247;109
Protium pallidum;157551891,811796;656;115
Talisia angustifolia;48928360,6989345;179;40
Couratari tenuicarpa;37914565,4803325;81;14
Genipa americana;107368907,597641;247;91
Pourouma myrmecophila;12178766,9505716;53;21
Crudia glaberrima;99391173,2481114;269;59
Zygia longifolia;17014592,763502;56;10
Laetia suaveolens;30049432,860421;142;14
Podocalyx loranthoides;68445921,778516;146;22
Carapa surinamensis;116219650,373766;512;109
Dacryodes chimantensis;126518254,082472;206;56
Zollernia paraensis;82344978,1995433;185;58
Protium opacum;224724444,468118;925;257
Guatteria foliosa;86577625,1081975;210;57
Alseis labatioides;60915007,6052245;162;28
Handroanthus ochraceus;49043075,9599446;89;28
Pagamea plicata;36522881,1746569;65;9
Esenbeckia grandiflora;21074355,7899185;21;1
Micropholis casiquiarensis;110557214,973607;224;87
Pouteria reticulata;358661447,965722;1928;377
Sloanea tuerckheimii;62531900,8197287;82;38
Swartzia panacoco;106507336,855121;404;127
Eschweilera laevicarpa;74081069,6834567;233;64
Protium goudotianum;150080386,230126;277;80
Corythophora labriculata;22586129,3644504;94;15
Guatteria discolor;201015696,450599;491;124
Heisteria laxiflora;36064130,5456053;125;46
Miconia holosericea;48433382,1069161;104;25
Hymenaea martiana;17224008,810135;30;1
Ormosia coutinhoi;56751252,8247813;345;57
Cynometra hostmanniana;38430199,7601251;117;24
Gustavia acuminata;16950312,7411782;17;2
Rinorea flavescens;69842952,6838369;214;47
Aniba panurensis;69356079,8466557;163;66
Conceveiba terminalis;91090250,2516911;285;65
Miconia punctata;191361670,738851;761;159
Eugenia protenta;10945312,501551;37;8
Duroia saccifera;42907923,0700322;244;71
Sorocea guilleminiana;167486651,9583;376;139
Parahancornia surrogata;51246458,8872737;89;12
Tachigali rugosa;179000099,565303;416;37
Caraipa valioi;32985749,8062823;55;8
Miconia bubalina;28754628,3683734;84;18
Lunania parviflora;160286904,603233;502;65
Macrolobium limbatum;380182181,99311;726;222
Glandonia williamsii;25383760,5682839;45;10
Vismia japurensis;31848173,0943584;75;28
Tabernaemontana disticha;6515673,31635092;33;1
Peltogyne venosa;61950100,7384353;291;90
Vochysia obscura;42738337,9623159;127;28
Qualea grandiflora;22022770,3045346;62;7
Eschweilera rufifolia;161205311,797315;557;111
Pourouma melinonii;50566144,6836002;173;60
Poeppigia procera;34879145,8695828;36;9
Eperua bijuga;37813567,5559387;161;34
Martiodendron elatum;55713349,0216096;136;42
Apeiba membranacea;217869223,743655;854;178
Astronium lecointei;257513096,874669;522;217
Ambelania duckei;15078480,6030951;59;20
Sloanea grandiflora;99197221,0282474;333;140
Pterocarpus dubius;57150126,7721123;109;18
Guarea pubescens;113420626,36798;326;125
Licania triandra;49519925,2727411;117;42
Couratari stellata;174901174,381544;554;184
Macrolobium pendulum;25361985,0348527;155;26
Guatteria scytophylla;137420638,533697;336;92
Eschweilera gigantea;125947558,12289;342;83
Ilex divaricata;22865372,1297364;101;8
Annona hypoglauca;56594392,0695319;120;29
Salacia impressifolia;27794851,6557758;48;26
Inga heterophylla;271520826,668303;561;172
Nealchornea yapurensis;298661028,040793;568;145
Caryocar glabrum;372285708,084006;1056;478
Iryanthera tessmannii;37113882,3240489;90;25
Licaria cannella;149638886,673364;780;237
Mabea paniculata;51534867,5641441;120;11
Drypetes fanshawei;29991939,9327178;175;51
Byrsonima cydoniifolia;25051632,3989294;37;4
Neea divaricata;101302064,365984;225;76
Neea floribunda;327921214,874227;640;158
Endlicheria anomala;66898225,599215;133;32
Oxandra euneura;25832199,1168473;76;19
Duroia petiolaris;22148291,0175742;47;9
Eugenia patrisii;132885463,870961;667;212
Miconia gratissima;39763856,6337919;229;32
Sterculia pruriens;519767011,653176;1790;426
Astronium graveolens;156108574,519963;500;118
Pourouma ovata;176506535,051315;445;124
Homalium guianense;23694498,2329952;56;21
Coccoloba mollis;104297283,433388;215;91
Dacryodes nitens;72077304,3066245;239;94
Manilkara inundata;59161283,5347766;136;42
Tabernaemontana markgrafiana;23762956,4471195;28;8
Zanthoxylum acuminatum;65556894,1089048;97;26
Brosimum utile;351198734,295802;823;319
Croton spruceanus;4771987,82978112;15;4
